"['n1', 'n2', 'L2', 'n3', 'L3', 'M3', 'n4', 'L4', 'M4']",lifetime_i
"[2, 4, 2, 0, 0, 0, 1, 1, 1]",0.1629771676286147
"[2, 4, 2, 0, 0, 0, 2, 0, 0]",0.4442919928204594
"[2, 4, 2, 0, 0, 0, 2, 2, 1]",0.44948259265718044
"[2, 4, 2, 0, 0, 0, 2, 2, 2]",0.40992042802035134
"[2, 4, 4, 0, 0, 0, 0, 0, 0]",0.022638193646024884
"[2, 4, 4, 0, 0, 0, 1, 1, 1]",0.1607577431800194
"[2, 4, 4, 0, 0, 0, 2, 0, 0]",0.42552399907630545
"[2, 4, 4, 0, 0, 0, 2, 2, 1]",0.45874630439525776
"[2, 4, 4, 0, 0, 0, 2, 2, 2]",0.48100699889081927
"[2, 4, 4, 1, 1, 1, 0, 0, 0]",0.4888102218987759
"[2, 5, 1, 0, 0, 0, 0, 0, 0]",0.22363802149456152
"[2, 5, 1, 0, 0, 0, 1, 1, 1]",0.48991535093145244
"[2, 5, 3, 0, 0, 0, 0, 0, 0]",0.20904861949826303
"[2, 5, 3, 0, 0, 0, 1, 1, 1]",0.5020088664511426
"[2, 5, 5, 0, 0, 0, 0, 0, 0]",0.23053106344287372
"[2, 5, 5, 0, 0, 0, 1, 1, 1]",0.5031581138390416
"[2, 6, 0, 0, 0, 0, 0, 0, 0]",0.5119298022255265
"[2, 6, 2, 0, 0, 0, 0, 0, 0]",0.5095609337720687
"[2, 6, 4, 0, 0, 0, 0, 0, 0]",0.535142137156258
"[2, 6, 6, 0, 0, 0, 0, 0, 0]",0.5168637526450579
"[3, 0, 0, 0, 0, 0, 0, 0, 0]",0.030124255080737725
"[3, 0, 0, 0, 0, 0, 1, 1, 1]",0.026096145873454123
"[3, 0, 0, 0, 0, 0, 2, 2, 1]",0.03049837268749638
"[3, 0, 0, 0, 0, 0, 2, 2, 2]",0.03043642606865743
"[3, 0, 0, 0, 0, 0, 3, 1, 0]",0.03946730102918851
"[3, 0, 0, 0, 0, 0, 3, 1, 1]",0.038418808798270816
"[3, 0, 0, 0, 0, 0, 3, 3, 3]",0.0378296194283984
"[3, 0, 0, 0, 0, 0, 4, 0, 0]",0.09114720259587351
"[3, 0, 0, 0, 0, 0, 4, 2, 1]",0.10250754005758334
"[3, 0, 0, 0, 0, 0, 4, 2, 2]",0.10028655266857663
"[3, 0, 0, 0, 0, 0, 4, 4, 0]",0.10189582887686366
"[3, 0, 0, 0, 0, 0, 4, 4, 1]",0.11026933375456087
"[3, 0, 0, 0, 0, 0, 4, 4, 2]",0.11968189389684757
"[3, 0, 0, 0, 0, 0, 4, 4, 3]",0.09410718699535184
"[3, 0, 0, 1, 1, 1, 0, 0, 0]",0.026412825662724917
"[3, 0, 0, 1, 1, 1, 1, 1, 1]",0.04187869178605971
"[3, 0, 0, 1, 1, 1, 2, 0, 0]",0.09160185886166419
"[3, 0, 0, 1, 1, 1, 2, 2, 1]",0.10620403589953441
"[3, 0, 0, 1, 1, 1, 2, 2, 2]",0.09306561408745556
"[3, 0, 0, 2, 0, 0, 0, 0, 0]",0.2828443268081387
"[3, 0, 0, 2, 2, 1, 0, 0, 0]",0.3162969164811526
"[3, 0, 0, 3, 1, 1, 0, 0, 0]",0.5769934480559319
"[3, 1, 1, 0, 0, 0, 0, 0, 0]",0.02428261575194008
"[3, 1, 1, 0, 0, 0, 2, 0, 0]",0.04859866130808411
"[3, 1, 1, 0, 0, 0, 2, 2, 1]",0.04306065999103958
"[3, 1, 1, 0, 0, 0, 2, 2, 2]",0.045897140003575
"[3, 1, 1, 0, 0, 0, 3, 3, 1]",0.19414277629465587
"[3, 1, 1, 0, 0, 0, 3, 3, 3]",0.18389586005015093
"[3, 1, 1, 1, 1, 1, 0, 0, 0]",0.04294250921139638
"[3, 1, 1, 1, 1, 1, 1, 1, 1]",0.18098475074761428
"[3, 2, 0, 0, 0, 0, 0, 0, 0]",0.023712442894680434
"[3, 2, 0, 0, 0, 0, 1, 1, 1]",0.08140954593205071
"[3, 2, 0, 0, 0, 0, 2, 0, 0]",0.32291712389641997
"[3, 2, 0, 0, 0, 0, 2, 2, 1]",0.2934435143391728
"[3, 2, 0, 0, 0, 0, 2, 2, 2]",0.33742659437297867
"[3, 2, 0, 1, 1, 1, 0, 0, 0]",0.35854433330417296
"[3, 2, 2, 0, 0, 0, 0, 0, 0]",0.02382392828756047
"[3, 2, 2, 0, 0, 0, 1, 1, 1]",0.08534097128809408
"[3, 2, 2, 0, 0, 0, 2, 0, 0]",0.12246809824652344
"[3, 2, 2, 0, 0, 0, 2, 2, 1]",0.3398417232589543
"[3, 2, 2, 0, 0, 0, 2, 2, 2]",0.3738385710054869
"[3, 2, 2, 1, 1, 1, 0, 0, 0]",0.33496794359421334
"[3, 3, 3, 0, 0, 0, 0, 0, 0]",0.1455102091026662
"[3, 3, 3, 0, 0, 0, 1, 1, 1]",0.46925174684024396
"[4, 0, 0, 0, 0, 0, 0, 0, 0]",0.02734256291804873
"[4, 0, 0, 0, 0, 0, 1, 1, 1]",0.044870839334447625
"[4, 0, 0, 0, 0, 0, 2, 0, 0]",0.14040339852968506
"[4, 0, 0, 0, 0, 0, 2, 2, 1]",0.14959856067295027
"[4, 0, 0, 1, 1, 1, 0, 0, 0]",0.2285459660605298
"[4, 0, 0, 1, 1, 1, 1, 1, 1]",0.5069640431340929
"[4, 0, 0, 1, 1, 1, 2, 0, 0]",0.3624838326270012
"[4, 0, 0, 1, 1, 1, 2, 2, 1]",0.464100659035088
"[4, 0, 0, 1, 1, 1, 2, 2, 2]",0.5606615715592456
"[4, 0, 0, 2, 0, 0, 0, 0, 0]",0.560833650769544
"[4, 1, 1, 0, 0, 0, 0, 0, 0]",0.041883822014577396
"[4, 1, 1, 0, 0, 0, 1, 1, 1]",0.16903287909104167
"[4, 1, 1, 1, 1, 1, 0, 0, 0]",0.490610928821342
"[4, 1, 1, 1, 1, 1, 1, 1, 1]",0.6134982206546175
"[4, 2, 0, 0, 0, 0, 0, 0, 0]",0.3880380087841959
"[4, 2, 0, 1, 1, 1, 0, 0, 0]",0.5880910410935323
"[4, 2, 2, 0, 0, 0, 0, 0, 0]",0.3902918478795835
"[4, 2, 2, 1, 1, 1, 0, 0, 0]",0.5586666853730191
"[5, 0, 0, 0, 0, 0, 0, 0, 0]",0.21001143350601756
"[5, 0, 0, 0, 0, 0, 1, 1, 1]",0.49599426171240385
"[5, 0, 0, 0, 0, 0, 2, 0, 0]",0.32545337091507787
"[5, 0, 0, 0, 0, 0, 2, 2, 1]",0.49076452411212623
"[5, 0, 0, 0, 0, 0, 2, 2, 2]",0.5665007333474443
"[5, 0, 0, 1, 1, 1, 0, 0, 0]",0.2968498449806736
"[5, 0, 0, 1, 1, 1, 1, 1, 1]",0.4797132516306845
"[5, 1, 1, 0, 0, 0, 0, 0, 0]",0.4599381235074518
"[5, 1, 1, 1, 1, 1, 0, 0, 0]",0.4019679811320516
"[5, 2, 0, 0, 0, 0, 0, 0, 0]",0.6757744897043148
"[5, 2, 2, 0, 0, 0, 0, 0, 0]",0.5668296028762355
"[6, 0, 0, 0, 0, 0, 0, 0, 0]",0.3040136624035307
"[6, 0, 0, 1, 1, 1, 0, 0, 0]",0.1845787454767631
"[6, 0, 0, 2, 0, 0, 0, 0, 0]",0.18369732179178383
